month,department_id,account_id,amount
2025-12-01,RND,RND_CONTRACT,157164.69
2025-12-01,RND,RND_CLOUD,71043.82
2025-12-01,RND,RND_SW,30760.0
2025-12-01,RND,RND_RECRUIT,28450.0
2025-12-01,GA,GA_LEGAL,50389.47
2025-12-01,GA,GA_SW,32300.0
2025-12-01,GA,GA_INS,23380.0
2025-12-01,GA,GA_FAC,58450.0
2025-12-01,GA,GA_ADMIN,19840.0
2025-12-01,CS,CS_SW,29289.0
2025-12-01,CS,CS_TRAIN,16059.8
2025-12-01,CS,CS_TE,11380.0
