month,department_id,account_id,amount
2025-12-01,RND,RND_CONTRACT,103800.0
2025-12-01,RND,RND_CLOUD,69200.0
2025-12-01,RND,RND_SW,30760.0
2025-12-01,RND,RND_RECRUIT,28450.0
2025-12-01,GA,GA_LEGAL,49600.0
2025-12-01,GA,GA_SW,32300.0
2025-12-01,GA,GA_INS,23380.0
2025-12-01,GA,GA_FAC,58450.0
2025-12-01,GA,GA_ADMIN,19840.0
2025-12-01,CS,CS_SW,22530.0
2025-12-01,CS,CS_TRAIN,13610.0
2025-12-01,CS,CS_TE,11380.0
